cust_id,customer_type,parent_company_flag,CUST_GRP_ID,BRTH_DT,language
0c91a740c9beaccb45f3cd189ce84bb216eb24c6b4258236c4fb1204e86a577a,SME,1,,2020-2024,EST
a0afd37bf7456c6dcbea9b8cf49e2f23865fdf17bd90c6120ad96f88390d473f,SME,1,,2010-2014,EST
ffb6ee62b3a2a47583aeceaeff39feb91ac0597c3d448c0742764a9a94bb607a,SME,1,,2010-2014,EST
d1d3f6954a94c18d69165a288834cf3fb52123d0fe91e6326f2718def3f0d6df,SME,1,,2010-2014,EST
a71c250f081971b22d82c2d8d0ec443870b93856c87d0723c34cf8b3592953dd,SME,1,,2020-2024,RUS
1a5fc4f61c650e82a12104c7d68d5651ac1516196f15a3e65a8d909019284480,SME,0,e2929330b476a22950bae3bb0c448a2be4bb3978c0c603d3f72db34ef5ff4898,2000-2004,EST
68d46f6f115b8f7ccfe11b050e52ccac9a8e0411151ab21a51aac89259beb2fe,SME,1,,2015-2019,EST
d1180bdb0f5c05e240c4632b4fb0914f8e7b26778fb20584e181782310ec495f,SME,0,5ce924097e9287d8dea005e188f2853a147e155675c174f22210e8df8e32dbe8,2005-2009,ENG
f7a005375fc5716c24d735db9424bc53d6241090b2c702e168b94ad5b0b4381d,SME,1,,2015-2019,EST
cfdd65fda78bbc3c60cdbbd8bdf517d57748e5d4996ecd9a41eee2a8113185d1,SME,0,0a0eae64d759c82002d688ba635ed636092053b04cfa389d6993155cab02a257,2010-2014,EST
fb253ed21031af3d57fdb68c1a68e7abb4218313b550f7e13118e488c96f2dfd,SME,1,,2010-2014,EST
604f37ff7c864538f5ececa0b4d6ed8a6bed33811b2f0ba81d66f7279fdcd113,SME,1,,2000-2004,EST
f36d4553e8043758b3337b4cf5b68b8b939611612af9e1617abd5be34828e0fd,SME,1,,2000-2004,EST
f22153764835e672b3d74e66993f93bbd03c9a448598e602e910258e1663cb43,SME,1,,1900-1904,RUS
88bd88959397e792e8cd1f1117222b584cadefb06d285005ac992a60eed8e03b,SME,1,,2000-2004,EST
1f5e4b2b3f4ab1ddd5de4d10ba8c3c43681eba22ae6a7f826d58ef8e80a2f11f,SME,1,,2020-2024,EST
02275ff8fd6178d1c5bee68c939abdeae4485a3aeb460ea5fabd4a4dda52ff3e,SME,1,,2010-2014,EST
20e343fec300b59e51b399648d3f339e2eda1f62ba832bf89781cd22e3254c15,SME,1,,1995-1999,EST
2c77ec89d1b6c19c5e218330883e4b787e655c612ee4e7173bd34679fa1978b8,SME,0,7591ccde390c7bf55c9994a247d18ddb3bb341a15f0e2e7aabce633205eec252,2010-2014,EST
c21f09b4bfcadede667c67f188d485dcd065c26c8de54319e68ec2f484b8f11e,SME,1,,2005-2009,EST
95695bea64ccad20363cc6b144e26fa67a63ffbcfee1498f574d74f69d840117,SME,1,,2000-2004,EST
e5ac0407b39cbdc90907acfb8a295615cd2a45b01d6a687e8fc21ce58008d9a8,SME,1,,2000-2004,EST
9502ca261831320f6bc1db4264fb8ab91922985c530cbb8dff60c9aceabc4949,SME,0,286b775a4b61752b4d0ff82b4237efb9d12b5bb384e6ecc20db9a65d57560202,1995-1999,RUS
f4e933c3fee72e00beda2a672918b7a2cfee98ffa1d2ff8d0b3d90551b1a6265,SME,1,,2005-2009,EST
13e7d0b8f4ebcdb75f1bfa57211a0954fb9efafafd98009ec9241e08fde5d6c3,SME,0,46fb9f38f814d902b57386224343f9726bf6002b19423de8c4e8bffd8d55de26,2010-2014,EST
78891dc297a488d98b331dd22596fdc108c9f1f540b457eca138b8d32858a3cf,SME,0,1b87e7f59cf3c13eaf8ed5165723c4a4251612302c0a9ec03f70da61019395ef,1995-1999,RUS
e3483870f99416d385a0cf927efa8f071fdf1c15f9b08a3f26d98009a5dc8f03,SME,1,,2020-2024,RUS
cdbb5614b357467f9baf28a153ac6eaa1bf7529219648d20d548ed06035396dd,SME,1,,2015-2019,EST
951d7677d84a8c8cf36dbd308de1690c21fafb4c5fcb92eacb1e95313115c992,SME,1,,1995-1999,EST
ef746a03eba5c23fbcd8e35c5110d8cc048036b8d1eac96769e549f3b577b2f2,SME,1,,2015-2019,EST
a677580b5e619fd6e9c3cbba78f353d44fdaefa536f614f44d806fcf354128f1,SME,0,dfbb0535676d9f16a31ef539109d522e27ab86a7750baef5266a55fc634e902d,1995-1999,EST
a130cf4c1fc910e0ca8382b70982dac72e656b2ad5f7110909e93e38d0a7f718,SME,1,,2015-2019,EST
7081388f22e1629eb0597355f484ac2304c9da0339e31b7233acc6d427049aa9,SME,1,,2015-2019,EST
d11ac6251cdad307b5fcc112cfa3e90f6e09f0b61037b106ff43bbe77fcf74e7,SME,1,,2000-2004,EST
9ee23f6c812b610a2c1bb4b9058c846bb2d0a35f3d3c063de7f115a88d78104b,SME,1,,1995-1999,EST
1c17e21e21c04f965e0647707e61da883a7e7b8a1e2c7c6a2023189a678e32a0,SME,1,,2005-2009,EST
2b2189a331d9728f04e16d7567af472437f05d9414bb003f37526983d69adff3,SME,0,519a3e622bb86c26222fe6551e2de4227e4543172c51dc55365db8aa54b27215,2010-2014,EST
9289d68f416d28d44806ed0ac463786bd25fdf767f2b80f8a58824337af0a7cf,SME,0,7dc754056f902113a1efcb01a9dfbbaa7a50c2553656ab8b6dee94dd9c170d13,2010-2014,EST
fde45b73bc86d377d0d1ac8948ab4cffc2bca6be40b05f1b1b1c9ce29319a250,SME,0,d55e94efe43c645e2bf7157a55c41ea4fb8abf07dc5316fcf2a9269a07d067e9,2000-2004,RUS
0a49cb2d7c330411e4e876501321cbdbca1fcef797c563fe09f940703046cb26,SME,1,,2020-2024,EST
8c0e3964c8e0eddb42b7abdbd4d6cd9a38a9fa60b97d1e12d99cbb378c9c74e0,SME,0,71456f05d3a2ffc40344f26d75c246d87f93bc23f6a5fc0c5cc67bef4e35ef58,2000-2004,RUS
d3e7cd43a07ed072766c3d134d964711e25d04aead45879543c490744812a2f6,SME,1,,2020-2024,EST
58bb4d6d90d46ed5dd64a225ac40220518c585250292f16522a38ef0146cfdce,SME,1,,2015-2019,EST
0850742ab7c68fb4d70db3a8cec5a406cbba000df17a8e0416d886a02ee44bc4,SME,1,,2015-2019,EST
b2077edbab9d7faf48a137c7e13547d3246af43dc8062456f6c56b974f3a7600,SME,1,,2015-2019,EST
6779fa57c79880f450c327be248fad5c6c27b6b5aca6c9a2cf87d87b1f08c147,SME,1,,2015-2019,EST
6149fe92aea1b7b06b0d8c45a539a59616a2f827b555dd17797135759c690bc9,SME,1,,2015-2019,EST
942ff75ad10851088280e46313f35066aefd1eb4e6e04c8d1dc531ae66eea8c6,SME,1,,2015-2019,EST
3838f7af77f4326fe7ee901687a0d035db2075eec2c80a686318d549b0bebedf,SME,1,,2015-2019,EST
913839d7eef79f5db3cadbf59b2071afad558e034168a8dcc65cdf7ffc726e7c,SME,1,,2015-2019,EST
7f5c265e525dddf2462cf2634cdf1eee2155464571639c1a40d476cd4790a98b,SME,0,56cae776b45751af7eaba1ce8452e097617e74416db931383af010f74027a59f,2005-2009,EST
827b2c8f5ff7c75bbf338f45fe2f7f4325b96a7f221c9ed240d1c3303ec3e715,SME,1,,2010-2014,EST
07c257d1ba69f603bc69ac348400ae7a0de01b2f171eb98c8ed52f59f67a014b,SME,1,,2015-2019,EST
f323d1a35c5ed79aa16b674fef3c252ce30a2bd53f581ffb2149a215dc8332b8,SME,0,a7d593d0d5b3ee55dbe6e3cdb93bde4032fed7503031b57f28abb19b36cf32c5,2015-2019,EST
13f029ef3576f037c54fb2230d33937736ace5d0f9f0d9c1fd814170c2366fdb,SME,1,,2010-2014,RUS
c39f50c13cb00e09439ee011fb4e6dc4df1a452932b61ce4ea450fde46e52cce,SME,0,b95aa1174441c26d41f79b2dc101f46946d92b2a012f8762783f43363ec66520,2015-2019,EST
e40f3e97106feb3e26720d3751ea9f801b68beb3866fd3ba9ee8adc5a2f4b053,SME,1,,2000-2004,EST
3ab3c68f66f2f27ace27943ec2111de5a729be82554fcec699ffcfd8b05cfd33,SME,1,,2015-2019,EST
f27b6d113fec16aeb011b040d9949312fcd293bb2ae08fe83fb74380960eb67d,SME,0,ca2896f9a04d5c338f9a65ece238cfe909a4c5906ff42e6bf0d25bb543c681ff,2015-2019,EST
2d6cfea625b474941b69984698e04a275858c7f6d4cf517a17333ab614bde0f1,SME,1,,2000-2004,RUS
06d7b5f0769eb5e7cc226ccf3afb224643921413000b87efc1b85e1703797e5b,SME,1,9e4dba5253b577e9a16f883144fec6e12aa433851a6d9c02c3f4758ade3ae5e4,2005-2009,EST
e85c5d2514967d63a911799aa0883ed1e304f2a47bc5ab66e31578a96cc24db8,SME,1,,2005-2009,EST
58cf2560f38f0ebe54787ea7c92d41f3015193e5bcc840bc4e145f36f5aa2b25,SME,1,,2015-2019,RUS
265001516a9eb41f09e20058199fbb0f49c345e447a3844c47573fab132f95cb,SME,1,,2010-2014,EST
406e07c31b93c81820f74ee127141a9eae8534d05c0e89e49f1d0f1ed0ba145d,SME,0,,2010-2014,EST
1e9caa816d2a43a3e8c2d8e975bec5248989d1f51b7fd48c79df0d0c7dffee5f,SME,1,,2005-2009,EST
ffbe5bd31c040dace3e025b7fc690b6f4bdc2a419b07e52abe084a231b8124df,SME,1,,2015-2019,EST
c0acd5fe2c8282947f61b334313f6b6f11d4535ffa695b667725eb92c0ba8486,SME,1,,2010-2014,EST
e1d83e05da9fe72e25149f17cf3a32614eeba958f9152e258f0c8c0dfbfb3eaa,SME,1,,1995-1999,EST
6aa6382bf205d4c8645d6f9fcfac3f21dc95c7abc882c913b1128a343ecfafe6,SME,1,,2000-2004,RUS
11224b5937de3414cf096605e4d2a06ee5f1310c989f9248ffd63de1ef53b14c,SME,1,,2020-2024,EST
1953b884aafdfae8360ca5d39e455a57bb23f02b7917b9d8d913223791ed0871,SME,1,,2005-2009,EST
a8498109547b7061f7c22942dc738c1d1de6a7ecd040c1ca7184485c1e4c908c,SME,0,6b30e3a50a978d2def57373f41dc52b41b5147620c7bd7db51a03e091eda3e05,2010-2014,EST
8287d6d1cab095a8b1ae969e70c43c640277b548e0d4d715c492d0bc7fe4e3e0,SME,1,,2015-2019,EST
f884d19e02599bb3ea899a66afe3fab97230dcf9e11db992d4d1a4307329ebf7,SME,0,95c9b16ef0b33dcca74d83bff812f43b22f4383a5da1292c1f91f6ec21ad7462,2015-2019,RUS
f4be3d86e7dd9764aa168269279f7c03f9a1851bae8321dd86c67b6cc3651400,SME,1,,2010-2014,RUS
90a1b014809450454504de71e4a51274ab10b5ac826b1c2f36b15bb2f4b147d1,SME,1,,2000-2004,EST
02fa116496b34e142677c09434ed453205274d329c1d2814c314e0433ce3266b,SME,1,,2020-2024,EST
5fed8062400ab09b89ac681abbb630e93dda8392616345db9e125eb0426fdd18,SME,1,,2005-2009,EST
8452530b4bcc3a0ff5ab48fac1dd09568bfbf7726ffd04ea826b574b855484b0,SME,1,,2010-2014,EST
5ab87d69e0db1e87deb2cb6d712b241e15a8b6db3120133418bfd31a2aeca01a,SME,1,,2005-2009,EST
c87c540fb7dafc9afcb76330406b52e0870eb33a4989b36a4e7a77a23d18866c,SME,0,ac32ffc85ebc64ff9107344d4a45f4ffa47ea5d3bf4648c5b7475eda6cccb3da,2005-2009,RUS
ce7fcd9e24896d2eef7819d0dab6587526c0e2671c3ac911a809adebbe6e6413,SME,0,451e7d57695051f3d6ac8c4a3ff4d8abbdcde6c59c64dd8d2eec6caf067b0734,2015-2019,EST
9a9618799fe119daf7464c8d64ede9479bc33cafdafefd1a4c519f97c0812cf4,SME,1,,2000-2004,EST
ee3b9292de4c3e47d313ac0aae7898f7b067d100a6a88b93f6cc5505f5e5cdcf,SME,0,764ead8e4c56b11d3c01d949db78136d7bbd90d1eb2aed0ca2cbe7ed5830968f,2005-2009,EST
7626bc6ddad0d6760735a940c0f4c6978e70779b5deb97302caa4249c1fab255,SME,0,ad36e6e49ae1d34bcc01c809e239d96410bfc922eb823695ccf14c7df07e246a,2010-2014,EST
409797cf41c22bbfcb70b98d9a5bbedaa0727b9c7b95a3401006ca39c58838fc,SME,1,,2005-2009,EST
1857b3ebd26df9dea5eb89659dea4e09b4b2f8cb009f9107587e8e2d61870587,SME,1,,2000-2004,EST
804cd909e3b80d983b97b725418df236b229d27c95def4093a5f36186ccecd00,SME,1,,2015-2019,RUS
16926f2b299041614acae43fc3bb7cf2708ebf8e57a209175dbddf16e6b4ae57,SME,1,,2010-2014,EST
405d2354d84c39fc15594f8c16f53011a89d06296e69d2ed9d420d7b5a3b2868,SME,1,,2015-2019,EST
9c0daa2870c29b2c4b515e85df5da56fd4b8d07eeb6ed8a509bc5c15da70eff1,SME,1,,2010-2014,EST
babda6073d469e73a80f7dd53952b1132e0ac1281762736f3253585ab160db5e,SME,0,fe0134e045d7919786f6c7d08edf954d5e42a1ed4d7a84603e39f0a9ddb1f8b3,2010-2014,EST
819310aef0cbd39449d0bcfd987d6069f99e39348779c0eea0a41a42727ef301,SME,1,,2010-2014,EST
4438a7e2a5c5ad903c67db8e55358973ced69fb9771206c140d365cda497c230,SME,1,,2020-2024,EST
cfc01a4bfa74ce9ec18e7c32f47abf4771a84b066181edd35c52fb215aca26c6,SME,0,a411cea42cb2e55d24aff7ef78a38dadcc1af6b93ee118a6c8539c52bd6da9a5,2010-2014,EST
333f98ffd954b560e3602f8287b43c86b8b3b1d5c4e218b2035dc26aa17283a2,SME,1,,2000-2004,EST
0dbf018ee2769584085e32399b1633bbd695f99160f77c1f27e738c0d052f23c,SME,0,23165831ca93f73855d8f23914ac26e04c1a35675ea2b725267829b623adde82,2015-2019,RUS
cbb748235d7b8aaf0d091799c436e2cc6cac375583e2242e0fe8cb90621c4bf6,SME,1,512a98cb18cf52e0645d250c027f084b3dbc45416d70388484561a9d0e67c28a,2010-2014,EST
4eed9aa47acec51df56166282153469ed6bc1d5975cd735e924d39e3be45ba4c,SME,1,,2015-2019,EST
e1501d82a9a481e5efc9719b8fe43702ffb7e213a0093bc5700d6ad0a1e94da6,SME,1,,2015-2019,EST
7dac3f0cec6399aa06c68b4cf3a82469fd18ecec1118e9e8e6a156bf684d8a7b,SME,1,9d7526d382314f11f203c0ef59705f58c842c8867c3e63c5e0fd47b5cf25ed83,1970-1974,EST
c4c763670719c199b66ebbb4c8bf709778e27f32d0a35ec0942d9d4f1eab175a,SME,1,,2005-2009,EST
5976a2cad5a54ea4913637b982b60905181c0849cd37788a3b55a4c5cf51a98a,SME,0,73322a6e895eadd787b99de25a7448f930dbe9890dbaf6ef030b24a158d9a6bf,2000-2004,EST
7d2af431d7c78a091485b0d158584f7dbcd3535ff0e44150fcae9039f13f938a,SME,1,,2020-2024,EST
47e5c8dd60fae9416fc7a91506cf1a4ae0e0b6cb2e70bcce026d3af986b2eb15,SME,0,03581b049b98b2fa6d7f9b3074518a2240eaa580749f59d1af8d48f578e0b5fe,1995-1999,EST
d1b1a4046a48a4374f044e09f48341daadf159f5fcb3216686b8256e7d7a596e,SME,1,,1995-1999,EST
ad9ecd40c70fa79b813a41f57535d62557aa2cc7efb61a839cc1a3466dabc7ec,SME,1,,2020-2024,EST
9c6eddbf1f6f4615054607fd735a9dc680c5a7c8f417b8b26ac9682a2fb5d804,SME,0,e7a114878bbe359e5fdb4ef0a6999f2cafb275a17c2865f2740f8e29b81ba4ca,1965-1969,EST
430167fba6c03249389058a5242a303fb057ecd4fd61a0618b423bcae28781e5,SME,1,,1995-1999,RUS
5a50f7d5bd743d89b8ea09673139013bcb0b90a315784e2a99171fb67d12fa4d,SME,1,,2015-2019,RUS
be3fdfe23744069454805c491e37e9bb1a1a9373e555e86cc52976dc353ea4dd,SME,1,,2000-2004,RUS
da009a805e9cef39a30533a60f6c851a57efd0efeb966c7a49b4ed42ce4ece55,SME,1,,2005-2009,RUS
ca27555826b0a5b8f7ca5a2a9f8d58c46293917bc551811e2f087ee1c1573536,SME,1,,1995-1999,RUS
5f568d1e39c83514adff30dda89da9e135a8f288c07294f5519caf67139b26b3,SME,1,,2015-2019,ENG
55299fb7ab183363dbeb505cb63d936281e1b1c151bfb2e432b6ec156a6ca936,SME,0,d1b697d8c0b69d21e71f13dc85b982dc9529f4d2537d692ce7550d65d0d9934e,2005-2009,EST
a07c5795c6797ad35293ea615365332c1e8ef55bdddc49b2d0a40f986748a589,SME,0,5ce5215c72d4d4cf2b4f05df17237d62718a28a5cd7580b6a357903c66157c94,1995-1999,EST
6243d84f2efc932205601ea08a06f2ed646375365c6ac0f0267e7cd35b439cb6,SME,0,5faccff65e32419ac803c8d9a4506783af63ac64cf4569e95e184823ea416fb6,2015-2019,EST
d36f20eac7f9dc0fd715cbd1e83b0fc1b5a3bdde48066e094cea3206fc681403,SME,1,,2010-2014,EST
49eb5ca6a41cbecc60e0d452bbdd1439ba79baf31815fe702ebebf5621867486,SME,1,,1990-1994,EST
2932229b1d27946c6d03d46f80e35fe5cfc10957a38499a46028265cf195bae4,SME,1,87ebd657dc8c8d96c28951bb2bc5cf646c8b4b4bc4f4b1ca536867da80cf67ef,2015-2019,EST
87d8f74172189ba317ac9c5bb60ff00c642605b200742d7184769ce0760ccfaf,SME,0,b6fa245d74845282111abd5405f196ae6dd2cafa8bb1f8fcb5c824d0be65824f,2000-2004,EST
fe60280667fcd3e48ae20c70f355283b30036da9740e94f28cbdaa641cafbb05,SME,1,,2015-2019,ENG
3fd846cf33829547470edee900628b74003e2135873c51afac83940bfe05517a,SME,1,,2015-2019,EST
220edf8b1417cf25ee34d20a604ec62113d4d0d006c2beed09c7069c176d1143,SME,1,,2015-2019,EST
f16e8c9094326ccec14f35a3a36e4ffac6fdbc4dce90191968aa6ef02dceb281,SME,1,,2000-2004,RUS
bb8cafb193f4bff2f88aa9546cc3f97fa796dc837017b8acebc2a2d53fa75334,SME,0,20cc0d5d41740caf0e2452e5196b2e6cec4195bcf7299a501a208830b3f42ea2,1990-1994,EST
a3b8c1333d72f8ddf72641a3bccf9ebfb2187e70e96adc7779ac762e2a71b32b,SME,0,a412ea95ea5905ca8b95151e3ae443493f6a0c011f4a05e7809deae01c5d66e5,2005-2009,EST
ec7afb3c850d60ca962d438f4d41aa787c47cf76ed8667fb4ed09950436196a4,SME,0,a412ea95ea5905ca8b95151e3ae443493f6a0c011f4a05e7809deae01c5d66e5,1995-1999,EST
921b9942d8b3ce335b2797d7dc2dd4e26e29584a46a4ba1e23ce94d378e4f29c,SME,1,,2000-2004,EST
6a6fe45a3efc62812b5a61d9118be9fc252f6fc74876284c27bef75392a49c5e,SME,1,,1995-1999,EST
6152d4c6f3ea62a44f175a3f6a4f166790644d887af4de72423d36a71a277e62,SME,0,168427e00053657623db6be4f2b1a4d7a590c6a893de10886ae7935c0029fd57,2000-2004,EST
7c19036e2596d230396a67092956b0fc92e3b130440f5ddd455bc41737eac5b9,SME,1,,1995-1999,EST
11f3cbc0c5ee1c32fc7baf7144a5415cfbb497608fed80f7b7d2cf72172d7597,SME,0,2dbd0923c537f101c9d6b0d9ba0a2e60ed0284b25922fc74ecc9584dd32a33a1,2015-2019,EST
c7fbe543499f6b1883407ebf51d72ea0ad33c24dfb8819143eed3d1cda22dc26,SME,1,8b62e49c5fd3272f1f854f65b5870b0d9134ebd3a32c02c8cb7333f5d2e938c6,2005-2009,EST
2ca7a6787f6c18f5de7a58d1e1b221c4572dd33b66d076b446a22a764327cefd,SME,1,,2000-2004,RUS
0cef7192f6cf40e7c019d3293833a2eb0c7b39b9ff02eb228f641574507251e1,SME,1,,2005-2009,EST
62fdedc613f8300ea6e52755e233d9f2baeb64c48023a76957a301e311af3ba3,SME,0,7f356adde1050fb59c7a7e42b5e514fcc1e99b01f222605575f643ad19babfb6,2005-2009,EST
6d5d13582d11a8ee14e0e026fe2567d466eb91fa151eb5c50c769da71089e6f7,SME,0,caf9c8e30b020ee5d3275929b18a90f9394740f133f95d2a8b3feefb51090b92,1990-1994,EST
320d9df4ce94e83c412379fc591aab25823c4fbd7f85ddb52a189af87f720ec2,SME,0,ddc9637aa3cd995fabaac52b41316d6202c485ad3160d0336a942bdcaf7534c8,2010-2014,EST
58c45fddbdc94b9f9a80442d6b56a6f565d87e525b3450c064978845a5c8a479,SME,1,,2005-2009,EST
afc84b46d5d6dffb122d35140f61d35c6602c44ef58621f7f2f3bdf97fe5be97,SME,1,,2010-2014,EST
5c6ca9a836caa99d697d8181a647ea0e1896db1ea072c84252954fc9e6003c6e,SME,1,,2010-2014,RUS
e9b1372ac60a8aea381ad9b67010df051050ba2e48ab8ade9de242081fc6203e,SME,1,,2015-2019,EST
348aa83e9bb1db70c463a8c46024dc84e092d2b32577095b3072286e228c197e,SME,0,3cede6c6d314768adaa7ab84d2c0c19ed9f19ed1d5e30cdd769662a235ff62bd,2020-2024,EST
1952b29d8893d6ade169ffe5af3c369ab6a09f94f4eddf0aa333c4a199b17a2b,SME,0,,2020-2024,EST
ce927d52c0acbfd92534c5a8d379618d0175ea66d8664d5d333d04da28c78aa0,SME,0,1017d0eb8b89cc76927723863ba602709e7cdd025288d61175ea3443e2834e3f,1995-1999,EST
181985d3ed5d7ae867fcc48b0eeba4664dc0aad7e2a0bc3aad0f49ab8f6ff742,SME,1,,2020-2024,EST
0a985bb59f18846d9a10eb1b0e36b2adff3e7b75616d1331f6067bc01431aa54,SME,1,,2015-2019,RUS
ab2a86f0dfd8a991c4d87e5df252bce9c7fe6e29d491d5dd1014295c77c004b1,SME,0,d2ad76b0699d51b47be2bb6ac0dd4ff66aa3014b3f31a93b5c62937bd7c2e1ea,2005-2009,EST
894d5e85cd0fc83e7321cbd1986fb6805c61cfb26b3eb5d3efe657f2dcb61a28,SME,0,d8b6977062b0ac179bcf4e4cd513ff0cbcd8483bfa4265642c265b5517da1ef4,2010-2014,EST
3cbaacf63ba73f94ffc21e7cdf8198e2588e050a29325bf2bfb4e0b2c4acb7a0,SME,1,,1995-1999,EST
eeaaef119f9ba79822f4de980f745e4056f7c955c23f587820f549d961fc1b76,SME,1,,2010-2014,RUS
41a3fcea1aab1289d20ead6e17cd66756aa8c08f4e3cacf5ca5442e0ca7174bb,SME,1,,2015-2019,EST
42e82f90cbe489da43f8bc7b78948c7fae90ae93d9cfd2f41c8874c4b778a25c,SME,0,8787c39eaadef27c2c5907813c7ee9d99b68355b642d685fe1b2208519fdcd16,2000-2004,EST
e145b9512a1dd47f7093f5e38c9ec49334e0967a4ceb4847c2aa8ab4e600ca6d,SME,1,,2010-2014,EST
0e68d5e57ad307222a9f38365f2cb3d8af7b347883d8a402d4d849aa1f79e724,SME,0,60f2466ad553d0c0c0eb39b115fa824aa6bc61c8d6761b1513779973416b90a7,1995-1999,EST
76abe47a3e9607e0d2124821038f772fd6b18eeb2e0dd1b5bce2efd0c547fa5d,SME,0,ae3dc90e6ebbcb24b3269f74644b523e04378895c8782f5ab42cd99eb025cbac,1995-1999,EST
00feb0ff373287a3b1b210369f5aef9bfffd5d02f6bc8fb9b42ef724881f8f90,SME,1,,1995-1999,RUS
eb835b800425bf67093f6742cca7a48b674d7d3e7d635d0fef2b857a6b32f7e2,SME,1,,1995-1999,EST
b78c1fcab91bef2ffef851f44de75747adc573c7ca7992791d3c2e95d4f1071c,SME,1,,2005-2009,EST
4dcb5a2c9ef0aaf3b4f2645fe32aab31aa78c38206729053efce0e51eef46cd3,SME,1,,2010-2014,EST
30bae716bbfe34b7aac88c2fe032114dabb45077d9c0bd9a89910e20a69333c7,SME,0,bf74263bff2269051f75b33bbf9f32998eb6764d67fbe535ecabdec840c29fa8,2015-2019,EST
a00075d7aabd4076debf05dff5278e163ef2734cf840c6455322367f156e9b91,SME,0,,2010-2014,EST
9fb93e31da214397fd1c9013948dac4de06468977f3c193c760f97c10278f6d6,SME,0,5d815bfca3509cf8089be6db4539f5662302ec9d9314d4653c00d9b4346fe91f,1900-1904,EST
2a999f5788821cf1496c0094e247535d20bdd2a757f9982b9045ebb8e9b97837,SME,0,4f7cec9b1687acd662fedf44883ff538ee7fa86cbca7223e159bd19afbc315d7,1995-1999,EST
4420d7c78c863dc6b1484813c597de4dedbe04b40d3495a6952fade9418b726b,SME,1,,2010-2014,EST
d09681acce4242b2ed5eb4b9fd8c8039327bcae2aa00157a7f2bf74aef72a3f2,SME,0,6997f2864364c3e85490b3415533d15c8d82eaa53696f953963fe22f16657c12,2015-2019,EST
226d00ca71d2308cc25d5ff82c893cd24ffda726921a93c48752b5c67f510c25,SME,1,,2005-2009,EST
352e7f01da5d872038d9bf749d5a670c3b274285e69ec121ec394580c832ef3d,SME,1,,2000-2004,EST
431ee6e2c0f722a28b019ec4d0be529b4e300bb87b096f8d8beb75f273dac37c,SME,1,,2015-2019,EST
07bbbe9adca7fda0a0e7e7a77094098115b38947db5173cd272ad018eb52bd9d,SME,1,,2015-2019,EST
f08d8d6b66cb2711306e50a842b86b773e67fe71684d147b583addc548e0a691,SME,1,,2010-2014,EST
4bb70f09975444715f14837eb44236ebae27246ce3965cd712fbeabd08e9e139,SME,0,33b79b8856f66451778f65f80599b69618aa7ef25b9abbde76c1b19da4ea086e,2010-2014,RUS
75eab1b4ff28355911bebf4993b97f1887a2f8432af403ce42a9f08cdc7e630c,SME,1,,2010-2014,EST
4636134d91e3294695f8064107ff32fabfd5247f1b6b49b7aaa7c8c33979dd87,SME,1,,1995-1999,EST
e5d5f8f1e7727239c9fa0e00d5d96cee0e43727b2727a676ed706a2f50c31352,SME,1,,2010-2014,ENG
0fa6cf80db5f806f5d70b8ba34390c429a823faa4f5f5cc4a2bcc1bf1fb718c0,SME,1,,2005-2009,RUS
e017cdc71aaeb89b1daf3f5473d3ad19eba8bc10e5e6c853f2a58805bba68d3e,SME,0,e62d40cb48e2b12e9b3e1b2b4fb0f8c8411e35375d011c859976a14f1117b9bb,2000-2004,EST
122b4cf5b921a0f631c68204ecabed3b3bd7b3d7105028a0fac586a88ef8001d,SME,0,9166ef27b7f076c48327d4064c29cd43e580fa9b8af9e79d07f891457a1585fd,2010-2014,EST
d8ff0de62700ea04065d5c1f5f9cfaab4a5a2665c61ac807db618313377086fa,SME,1,,2015-2019,RUS
3f405095e970e98654326db195c1eb98f5d9f6c396650f0f8db1f0f6ab664447,SME,1,,2010-2014,EST
6cc003574159e91bd74184b6f8e23923c3d60d35fe6204fabbd4ab2aeaea34a9,SME,1,,2010-2014,RUS
d1ccd52ccb4d9a5bebecef3e132b2727bb50495d4cad562d50e1648dd2f8c0e1,SME,0,b2a8f19448eab196c120601d6b09fa9fbec99251f9492e05a1ec1779d1e234d9,2005-2009,EST
7655d281bc3175aadc1d12b6af9e857ca140677fcc1794cb9493de65f4730e77,SME,0,ceaac739fa34f041966dfb47b82040a1190fbe787303aaefb791e9ad7dea7ee0,2015-2019,EST
71acfcab3f1007d179e1c95a9594797f88237d8e8f06c39abb002ec671b3232e,SME,0,ed9afd38d7ee02137ce6215573b3d42fec7342ca2b3d88a56918bc9ba010e093,2010-2014,EST
f68b691b2c85f9d92137722c3b8144daa0976fcb45d9a0eac6b9cd2c6a9ced9b,SME,0,5ccfa791644da524749f6ba437aec96144a14d8ab46386770ac7da78a5af7e91,2015-2019,EST
b1c98bd59c3ac9c97578be96b4139b3d977d17ee18ce3af2dc1fcbaae1bcd499,SME,0,,2015-2019,EST
5974977df254b454b60571824a1ba8103bcfd0ac5de970c0a8e24d0b03faf20a,SME,0,02f9d51ab5b5714d3a0e506ee4a468ca6865bcf19d6f8faf2fc1a9b9a48a5797,2010-2014,EST
0c36cac5781e150d544db428c481ab8ac64f9bf5e7ca4a5a22a0e565665ff915,SME,0,2028a4fa806ec026a6746b90d62314c344087a2284f2ba942caf369ab7f5e143,2010-2014,EST
d56eda7037aba6f870739e374979b4f9533ea325c01229a2d5725272c16a4de8,SME,1,,2010-2014,EST
